popular,gender,weekend,vegan,kid,group,Ameri,Europ,SouAM,Asian,Indian,Chinese,MidEas,Drinks,utility
0.0,0.3958333333333333,0.4791666666666667,0.08333333333333333,0.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.03754238879115
1.0,0.28125,0.53125,0.125,0.0,0.53125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.456115954082485
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.753377999234765
0.0,0.25,0.375,0.0,0.125,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93545944150146
1.0,0.46511627906976744,0.43023255813953487,0.16279069767441862,0.011627906976744186,0.5348837209302325,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.34304544902418
0.0,0.45454545454545453,0.45454545454545453,0.13636363636363635,0.0,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.41308088831498
0.0,0.4375,0.5625,0.25,0.0625,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86977369358202
0.0,0.4,0.6,0.06666666666666667,0.4,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.68697702528085
0.0,0.4666666666666667,0.3111111111111111,0.24444444444444444,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.663098462381015
1.0,0.43661971830985913,0.4788732394366197,0.07042253521126761,0.028169014084507043,0.2535211267605634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55501860804108
0.0,0.45714285714285713,0.37142857142857144,0.05714285714285714,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.31534985730256
0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.80902063136041
0.0,0.43283582089552236,0.48258706467661694,0.08955223880597014,0.004975124378109453,0.5174129353233831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.04649218859733
0.0,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.4773630155844
0.0,0.48,0.24,0.04,0.0,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.477700561732874
0.0,0.5,0.25,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.58416438360466
0.0,0.2727272727272727,0.45454545454545453,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0577946841913
0.0,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.0,0.6363636363636364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.26108915959266
0.0,0.4166666666666667,0.3333333333333333,0.0,0.0,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.81537476781112
0.0,0.38461538461538464,0.3076923076923077,0.0,0.07692307692307693,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98676435135814
0.0,0.5,0.6428571428571429,0.0,0.0,0.6428571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.08644634132665
0.0,0.6,0.4,0.04,0.04,0.64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.17205308604838
0.0,0.5609756097560976,0.4878048780487805,0.0,0.0,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.86645961962266
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.006958761741167
0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.76897939437364
0.0,0.3283582089552239,0.43283582089552236,0.08955223880597014,0.0,0.11940298507462686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.814670782293696
0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.777702236677335
0.0,0.375,0.4375,0.0625,0.0625,0.4375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.938867985642744
0.0,0.37142857142857144,0.38095238095238093,0.1523809523809524,0.02857142857142857,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.380692569386284
0.0,0.48936170212765956,0.5319148936170213,0.1276595744680851,0.0425531914893617,0.723404255319149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.340865438917504
0.0,0.4444444444444444,0.4444444444444444,0.027777777777777776,0.0,0.3055555555555556,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.26164706838844
0.0,0.5,0.5,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.745123281605736
0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.732775965350676
0.0,0.48214285714285715,0.5,0.026785714285714284,0.0,0.5267857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.8867396911829
0.0,0.4583333333333333,0.7083333333333334,0.125,0.041666666666666664,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.82814438741222
0.0,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.85038534299612
0.0,0.32608695652173914,0.41304347826086957,0.06521739130434782,0.10869565217391304,0.5869565217391305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.62400320027673
0.0,0.30434782608695654,0.5652173913043478,0.17391304347826086,0.0,0.391304347826087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.077472440137115
0.0,0.4691358024691358,0.41975308641975306,0.1111111111111111,0.3333333333333333,0.7654320987654321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.958768018508046
0.0,0.3333333333333333,0.42857142857142855,0.07142857142857142,0.023809523809523808,0.5238095238095238,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,44.1065188740506
0.0,0.45,0.55,0.1,0.05,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.40883242445149
0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.788638942018785
0.0,0.75,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.276031150781684
0.0,0.5053763440860215,0.4838709677419355,0.24731182795698925,0.0,0.34408602150537637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96837412432599
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.047489442753196
0.0,0.5263157894736842,0.7368421052631579,0.10526315789473684,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24462965353009
1.0,0.5671641791044776,0.35074626865671643,0.26119402985074625,0.014925373134328358,0.1865671641791045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.26376649211823
0.0,0.2857142857142857,0.5714285714285714,0.23809523809523808,0.09523809523809523,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.958229818484014
1.0,0.4065040650406504,0.45528455284552843,0.04065040650406504,0.04065040650406504,0.5609756097560976,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.32604135200346
0.0,0.48214285714285715,0.5892857142857143,0.10714285714285714,0.07142857142857142,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87070366663446
0.0,0.37142857142857144,0.5285714285714286,0.0,0.0,0.5571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.76296794163616
0.0,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.185698616459767
0.0,0.4,0.2,0.2,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.28427313754471
1.0,0.40233236151603496,0.39941690962099125,0.026239067055393587,0.014577259475218658,0.4139941690962099,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.468458397022516
0.0,0.2,0.6,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.768618352570847
0.0,0.3333333333333333,0.4666666666666667,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28733975537615
0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.949752072770735
1.0,0.4105263157894737,0.4631578947368421,0.11578947368421053,0.010526315789473684,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.670955951149644
1.0,0.5130890052356021,0.4083769633507853,0.2094240837696335,0.005235602094240838,0.675392670157068,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.75985801755022
1.0,0.5136986301369864,0.4246575342465753,0.0410958904109589,0.02054794520547945,0.3904109589041096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.59870514529788
1.0,0.3028169014084507,0.5352112676056338,0.15492957746478872,0.02112676056338028,0.5211267605633803,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.244783388884265
0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.319194798494955
0.0,0.4222222222222222,0.37777777777777777,0.2222222222222222,0.022222222222222223,0.24444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.149933604211036
0.0,0.2727272727272727,0.5909090909090909,0.045454545454545456,0.045454545454545456,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.41369990679112
0.0,0.3333333333333333,0.8888888888888888,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.66216994771122
1.0,0.5674157303370787,0.38764044943820225,0.21348314606741572,0.05056179775280899,0.7078651685393258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.054950751808676
0.0,0.375,0.3125,0.25,0.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.55201592350674
0.0,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.113166854090515
0.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.88585752954684
0.0,0.375,0.875,0.0,0.125,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.034526961504255
0.0,0.5588235294117647,0.4411764705882353,0.23529411764705882,0.029411764705882353,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.39895327503043
0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.49150566753815
0.0,0.6428571428571429,0.5,0.21428571428571427,0.07142857142857142,0.6428571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.18606164524357
0.0,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.23413122891339
1.0,0.5324675324675324,0.48917748917748916,0.07792207792207792,0.012987012987012988,0.6753246753246753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.799497410525895
0.0,0.2,0.55,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.55334862199816
0.0,0.4939759036144578,0.5421686746987951,0.08433734939759036,0.04819277108433735,0.6626506024096386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.53828994163538
0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.116983000460316
1.0,0.35714285714285715,0.5,0.07142857142857142,0.0,0.35714285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.50012831404422
0.0,0.5,0.375,0.0,0.125,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.010891710589384
0.0,0.375,0.375,0.125,0.125,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.742495006742686
0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.35850881371847
0.0,0.5,0.5,0.11538461538461539,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.10726386891792
0.0,0.4435483870967742,0.4596774193548387,0.06451612903225806,0.008064516129032258,0.3225806451612903,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,47.56109212171389
0.0,0.36363636363636365,0.5454545454545454,0.0,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.191476754683084
1.0,0.47384615384615386,0.49846153846153846,0.052307692307692305,0.003076923076923077,0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.670806128964
1.0,0.36419753086419754,0.41975308641975306,0.2345679012345679,0.006172839506172839,0.25925925925925924,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.8906155592828
0.0,0.46153846153846156,0.4230769230769231,0.07692307692307693,0.0,0.1346153846153846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.144912478338576
0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.63578226216656
0.0,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,0.4444444444444444,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.680792205832226
0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22468007849339
0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85595079008927
0.0,0.5,0.75,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.44880500303613
0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.38449309683354
0.0,0.5,0.4,0.0,0.1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75186886929193
0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.64019724949628
0.0,0.38461538461538464,0.4358974358974359,0.23076923076923078,0.02564102564102564,0.4358974358974359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.486737759699494
0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.48641393077251
0.0,0.45,0.35,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.308474884684536
0.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253077680825914
0.0,0.2647058823529412,0.4117647058823529,0.058823529411764705,0.029411764705882353,0.23529411764705882,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.248888566422586
1.0,0.48507462686567165,0.41044776119402987,0.5,0.03731343283582089,0.7686567164179104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.839932151478685
0.0,0.4189189189189189,0.5540540540540541,0.13513513513513514,0.02702702702702703,0.5540540540540541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.82066656634804
0.0,0.375,0.5,0.25,0.125,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.16506089084394
0.0,0.4090909090909091,0.5909090909090909,0.0,0.0,0.22727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.426283911845992
0.0,0.0,0.25,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.85547127280349
0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36080629868463
0.0,0.4482758620689655,0.5,0.06896551724137931,0.034482758620689655,0.3448275862068966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,46.01312849472355
0.0,0.6153846153846154,0.46153846153846156,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.109627340260616
1.0,0.40350877192982454,0.5175438596491229,0.008771929824561403,0.05263157894736842,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.42088776644532
0.0,0.36363636363636365,0.4090909090909091,0.2727272727272727,0.0,0.6363636363636364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.37332297744955
0.0,0.5,0.5909090909090909,0.045454545454545456,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.873904415114005
0.0,0.47368421052631576,0.47368421052631576,0.0,0.07894736842105263,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.464812511589734
0.0,0.17391304347826086,0.34782608695652173,0.0,0.13043478260869565,0.391304347826087,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.93848830942978
0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.309535629228286
1.0,0.4967741935483871,0.4064516129032258,0.09032258064516129,0.01935483870967742,0.6258064516129033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,53.06589277468338
0.0,0.5294117647058824,0.47058823529411764,0.23529411764705882,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.20711065418901
0.0,0.5833333333333334,0.16666666666666666,0.0,0.08333333333333333,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.87711903289108
0.0,0.28,0.4666666666666667,0.06666666666666667,0.013333333333333334,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.17148775436807
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.006958761741167
0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.29014825967024
0.0,0.49056603773584906,0.49056603773584906,0.03773584905660377,0.0,0.2641509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.06807163642499
0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.02335447773062
0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.85928382417913
0.0,0.46296296296296297,0.48148148148148145,0.037037037037037035,0.07407407407407407,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.595619140709495
0.0,0.42857142857142855,0.5238095238095238,0.09523809523809523,0.0,0.38095238095238093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.97673538393379
0.0,0.5555555555555556,0.3611111111111111,0.1111111111111111,0.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.454803599170724
0.0,0.375,0.525,0.1,0.0375,0.4625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.92335641379516
0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.015873015873015872,0.5396825396825397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.36351654372879
0.0,0.4666666666666667,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.4666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86401643067193
0.0,0.40476190476190477,0.4523809523809524,0.16666666666666666,0.0,0.40476190476190477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47.234679853400365
1.0,0.3968253968253968,0.42857142857142855,0.031746031746031744,0.015873015873015872,0.4126984126984127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.62282338384
0.0,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.88585752954684
0.0,0.5,0.25,0.0,0.0,0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.54058936497899
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.50878643968614
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.99252944275246
0.0,0.42105263157894735,0.49122807017543857,0.12280701754385964,0.0,0.47368421052631576,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.04465688488857
0.0,0.42857142857142855,0.4,0.11428571428571428,0.0,0.5428571428571428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.787676133177555
0.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.53871608534571
0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.55376548209325
0.0,0.2,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.806811133399755
0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.665316298426205
1.0,0.35714285714285715,0.4142857142857143,0.17142857142857143,0.014285714285714285,0.4714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.990428849226454
1.0,0.35,0.475,0.1375,0.025,0.4625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.51520060173946
0.0,0.5714285714285714,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.85746699906051
0.0,0.4697986577181208,0.37583892617449666,0.1610738255033557,0.006711409395973154,0.7718120805369127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.65841957773087
0.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.07790227254022
0.0,0.40789473684210525,0.4868421052631579,0.06578947368421052,0.02631578947368421,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,48.072361609842574
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.49684443043084
0.0,0.3170731707317073,0.34146341463414637,0.04878048780487805,0.024390243902439025,0.2926829268292683,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.63891013849726
0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78835381141299
0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.9711660584961
0.0,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.47356994986163
0.0,0.16666666666666666,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.16368429791135
0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24875057229279
0.0,0.5,0.7916666666666666,0.125,0.041666666666666664,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.902573599844956
0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.947528251876065
0.0,0.42857142857142855,0.4126984126984127,0.3492063492063492,0.047619047619047616,0.8253968253968254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.59581130279548
0.0,0.4,0.52,0.12,0.04,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.82066656634804
0.0,0.5,0.4166666666666667,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9375100275781
0.0,0.5210727969348659,0.4559386973180077,0.1532567049808429,0.038314176245210725,0.41379310344827586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.912553017609916
0.0,0.47619047619047616,0.49206349206349204,0.031746031746031744,0.0,0.5396825396825397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.24736314749273
0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.438035126706815
1.0,0.372972972972973,0.4486486486486487,0.11891891891891893,0.0,0.40540540540540543,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.52291881639867
0.0,0.5,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84793665695081
0.0,0.3870967741935484,0.3064516129032258,0.20967741935483872,0.016129032258064516,0.6935483870967742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39762527177447
0.0,0.2571428571428571,0.45714285714285713,0.22857142857142856,0.05714285714285714,0.5142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66742673899999
1.0,0.6046511627906976,0.5697674418604651,0.08139534883720931,0.023255813953488372,0.45348837209302323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.20953323947488
0.0,0.6341463414634146,0.43902439024390244,0.04878048780487805,0.024390243902439025,0.5121951219512195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.09973586741039
0.0,0.3076923076923077,0.7692307692307693,0.0,0.0,0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59583512172651
0.0,0.3287671232876712,0.4383561643835616,0.1506849315068493,0.0410958904109589,0.6712328767123288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.18452809443931
0.0,0.125,0.375,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.045143909332445
0.0,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.0,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.950027485506084
0.0,0.5319148936170213,0.5106382978723404,0.19148936170212766,0.0,0.23404255319148937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.937115274769496
0.0,0.4230769230769231,0.38461538461538464,0.11538461538461539,0.07692307692307693,0.2692307692307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.05404763680012
0.0,0.4,0.4,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52234381564274
0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.91523987388051
